Date,Open,High,Low,Close,Volume
2013-08-19,15.7868,16.0799,15.7768,15.8945,582175744.65174
2013-08-16,15.6552,15.745,15.6144,15.724,413055504.39736
2013-08-15,15.5396,15.726,15.3093,15.5844,559207274.94729
2013-08-14,15.5834,15.7848,15.4459,15.6034,862491512.6706
2013-08-13,14.741,15.4838,14.6493,15.3243,1004383101.2691
2013-08-12,14.3004,14.6693,14.2934,14.6283,415537517.04524
2013-08-09,14.3562,14.414,14.2016,14.2276,305186242.60322
2013-08-08,14.5197,14.5277,14.3343,14.432,291928364.21002
2013-08-07,14.424,14.5227,14.3592,14.4589,343149851.60449
2013-08-06,14.5556,14.6743,14.3722,14.4679,384600771.30319
2013-08-05,14.4509,14.6363,14.3722,14.5995,365979609.49483
2013-08-02,14.2426,14.3931,14.2016,14.3841,314996261.26694
2013-08-01,14.1688,14.2056,14.095,14.2026,236710364.6678
2013-07-31,14.1488,14.2236,13.9764,14.0721,370616406.71012
2013-07-30,13.9913,14.2176,13.9694,14.097,355264241.72012
2013-07-29,13.7082,13.9933,13.6883,13.9255,285086624.90136
2013-07-26,13.5377,13.7142,13.5068,13.7142,229931047.18006
2013-07-25,13.7052,13.7251,13.5536,13.6364,263737477.45637
2013-07-24,13.6504,13.8259,13.5367,13.6982,679838344.61467
2013-07-23,13.2476,13.2775,13.0203,13.0283,422105390.54481
2013-07-22,13.3552,13.3642,13.2317,13.2566,238758361.50027
2013-07-19,13.469,13.4958,13.1967,13.2147,308662809.62983
2013-07-18,13.4768,13.5228,13.3912,13.426,251415725.76693
2013-07-17,13.3622,13.442,13.3164,13.3822,228546654.3265
2013-07-16,13.2635,13.3942,13.1907,13.3782,248384311.42225
2013-07-15,13.2167,13.418,13.2097,13.2915,277874253.52336
2013-07-12,13.2984,13.3652,13.1679,13.2635,321133949.59986
2013-07-11,13.1519,13.3164,13.0971,13.2865,374767546.06974
2013-07-10,13.0482,13.2097,13.0063,13.0841,322903069.38437
2013-07-09,12.8628,13.1709,12.763,13.1339,404972954.86107
2013-07-08,13.0641,13.0921,12.771,12.9076,342446247.98914
2013-07-05,13.0731,13.1639,12.9146,12.9794,314742142.50741
2013-07-03,13.0871,13.1529,12.9804,13.0851,276698760.92263
2013-07-02,12.7492,13.112,12.7342,13.0133,539742330.24702
2013-07-01,12.5228,12.8219,12.4769,12.7262,449187036.16437
2013-06-28,12.2417,12.5208,12.1639,12.4031,660588849.08207
2013-06-27,12.4151,12.4829,12.2387,12.2467,387367510.78789
2013-06-26,12.5607,12.5876,12.3045,12.3773,422428366.69543
2013-06-25,12.6155,12.6814,12.4021,12.5208,360915519.9097
2013-06-24,12.6684,12.7082,12.3773,12.5188,551904430.4461
2013-06-21,13.0133,13.0611,12.6902,12.8608,552627177.27477
2013-06-20,13.0393,13.2476,12.9106,12.9615,410437112.02712
2013-06-19,13.416,13.424,13.1539,13.1539,357138007.72737
2013-06-18,13.42,13.5248,13.3782,13.427,224012141.15068
2013-06-17,13.418,13.5506,13.3832,13.434,297934060.16223
2013-06-14,13.5407,13.5686,13.3244,13.3732,312259973.38369
2013-06-13,13.451,13.5936,13.3323,13.5576,328420599.85536
2013-06-12,13.6673,13.7201,13.42,13.441,304599757.13697
2013-06-11,13.5516,13.768,13.4749,13.6065,328634326.78581
2013-06-10,13.8299,13.9654,13.5836,13.6484,517078933.24992
2013-06-07,13.5756,13.7829,13.459,13.7381,464731453.78279
2013-06-06,13.8537,13.9016,13.4988,13.6344,478891466.51104
2013-06-05,13.8597,14.0162,13.7979,13.8417,333381638.0676
2013-06-04,14.094,14.1319,13.9125,13.9724,341654242.54928
2013-06-03,14.0162,14.0671,13.7601,14.0162,427433349.5406
2013-05-31,14.0721,14.2156,13.9784,13.9853,441250312.07429
2013-05-30,13.8597,14.1349,13.8229,14.0422,406084914.26125
2013-05-29,13.6823,13.9165,13.6643,13.8367,379732631.58958
2013-05-28,13.9903,14.0282,13.7092,13.7261,443125300.79975
2013-05-24,13.7092,13.8597,13.6932,13.8437,317228046.99012
2013-05-23,13.5576,13.8757,13.5526,13.7481,405571109.81351
2013-05-22,13.8089,13.9425,13.6264,13.7241,508970979.46086
2013-05-21,13.6244,13.8537,13.5028,13.6723,523931670.00113
2013-05-20,13.431,13.8637,13.3752,13.773,518065786.20911
2013-05-17,13.6543,13.6853,13.4042,13.473,491498679.27005
2013-05-16,13.1619,13.6145,13.0253,13.5148,692932550.28919
2013-05-15,13.6573,13.7142,13.1339,13.3353,851430269.1089
2013-05-14,14.114,14.1558,13.7481,13.8029,513266653.34107
2013-05-13,14.0402,14.2396,14.0392,14.1418,364018872.01267
2013-05-10,14.2416,14.2954,14.0093,14.086,384369636.43627
2013-05-09,14.2984,14.3981,14.1678,14.2056,457712151.51609
2013-05-08,14.1818,14.3762,14.081,14.3283,546112635.95508
2013-05-07,14.3642,14.3881,14.0162,14.1698,558887716.18876
2013-05-06,14.078,14.2784,14.0342,14.2336,573865485.66502
2013-05-03,13.9425,14.0013,13.8757,13.9016,417862177.19385
2013-05-02,13.6484,13.8587,13.6105,13.7631,487767726.67256
2013-05-01,13.7291,13.7441,13.42,13.5726,586121884.6208
2013-04-30,13.442,13.7541,13.3473,13.6773,799012436.70279
2013-04-29,12.9913,13.3962,12.9734,13.2865,739903833.07271
2013-04-26,12.6594,12.9355,12.6106,12.8897,883407606.22533
2013-04-25,12.7032,12.789,12.5726,12.6155,443976587.51031
2013-04-24,12.1579,12.8289,12.125,12.5268,1121067343.878
2013-04-23,12.4809,12.6155,12.3195,12.5477,763797192.30936
2013-04-22,12.141,12.4251,12.0881,12.3155,496722054.23222
2013-04-19,11.9844,12.3443,11.8967,12.0642,704144644.5787
2013-04-18,12.5108,12.5368,12.0402,12.111,770006617.79054
2013-04-17,12.9824,12.9933,12.2985,12.4441,1092174122.3675
2013-04-16,13.0223,13.1788,12.9923,13.1689,352902531.90576
2013-04-15,13.1917,13.2187,12.9595,12.9685,366656385.52915
2013-04-12,13.413,13.413,13.2556,13.2775,275871504.28605
2013-04-11,13.4002,13.5318,13.3204,13.418,379701757.704
2013-04-10,13.2287,13.5028,13.1609,13.461,434408315.98478
2013-04-09,13.1718,13.2376,13.0601,13.1907,354532135.4299
2013-04-08,13.1259,13.2067,13.0521,13.1679,347903190.21499
2013-04-05,13.115,13.1279,12.9635,13.0741,442803207.33332
2013-04-04,13.4002,13.439,13.1369,13.2127,414427088.29969
2013-04-03,13.3264,13.5098,13.2924,13.3443,419680143.51769
2013-04-02,13.2097,13.5367,13.1728,13.2775,612294767.74949
2013-04-01,13.6593,13.7072,13.2137,13.2506,450219909.06737
2013-03-28,13.8976,13.9584,13.6424,13.6743,512118494.86172
2013-03-27,14.101,14.112,13.9245,13.9654,383132040.98458
2013-03-26,14.3781,14.3911,14.2276,14.2466,340223923.03556
2013-03-25,14.3552,14.5177,14.2655,14.3203,579345324.51811
2013-03-22,14.0422,14.2754,13.9973,14.2694,456768104.72785
2013-03-21,13.9095,14.1488,13.9056,13.9853,443067856.114
2013-03-20,14.1319,14.1388,13.8887,13.9654,356833168.73072
2013-03-19,14.1966,14.2406,13.8557,14.0392,608986539.63115
2013-03-18,13.6374,14.1329,13.6304,14.078,700805049.07406
2013-03-15,13.5288,13.7221,13.5088,13.7062,744461464.54986
2013-03-14,13.3712,13.427,13.2974,13.3612,351300675.75969
2013-03-13,13.2356,13.423,13.1399,13.2326,469150565.02844
2013-03-12,13.458,13.5586,13.2087,13.2356,538624098.77385
2013-03-11,13.2745,13.5626,13.1339,13.5268,548246701.51726
2013-03-08,13.2775,13.453,13.2406,13.3363,452617215.12774
2013-03-07,13.115,13.3453,13.0073,13.3014,541217151.08654
2013-03-06,13.424,13.448,13.112,13.1489,531914199.38227
2013-03-05,13.0203,13.445,12.9973,13.3184,737662465.21082
2013-03-04,13.2157,13.2287,12.9435,12.9744,672731521.20155
2013-03-01,13.5318,13.5377,13.2835,13.2984,638191488.0841
2013-02-28,13.7171,13.8357,13.6364,13.6364,372712768.61781
2013-02-27,13.8537,13.9774,13.6115,13.7331,678806441.66123
2013-02-26,13.7112,13.9495,13.5208,13.8707,579198788.91234
2013-02-25,14.0212,14.0591,13.6723,13.6783,430169426.7833
2013-02-22,13.8797,13.9515,13.7959,13.9265,381987285.85461
2013-02-21,13.7779,13.8767,13.6793,13.7799,516487479.67596
2013-02-20,14.1398,14.1398,13.8657,13.8667,550316505.66445
2013-02-19,14.2446,14.2954,14.0212,14.2116,503584614.85722
2013-02-15,14.4848,14.5247,14.2096,14.2166,452940320.67183
2013-02-14,14.3502,14.5705,14.3343,14.415,410838576.85699
2013-02-13,14.434,14.6313,14.3104,14.428,549072353.2735
2013-02-12,14.8138,14.9016,14.4499,14.4549,702961136.60369
2013-02-11,14.7191,14.9794,14.6204,14.8278,597818789.18856
2013-02-08,14.6423,14.7919,14.4649,14.6733,731600571.36427
2013-02-07,14.3114,14.5197,14.0292,14.4639,812182091.81442
2013-02-06,14.0192,14.3263,13.9016,14.0462,689743186.63037
2013-02-05,13.6384,14.12,13.5836,14.0611,666359597.57349
2013-02-04,13.9415,14.0033,13.5766,13.5856,554506699.78719
2013-02-01,14.101,14.113,13.77,13.9325,627102808.08988
2013-01-31,14.0342,14.106,13.9734,13.9893,371128138.85612
2013-01-30,14.0352,14.2096,13.9594,14.0312,484868381.94346
2013-01-29,14.082,14.1359,13.8867,14.0741,663744661.71429
2013-01-28,13.448,13.9205,13.3872,13.8159,912547405.56383
2013-01-25,13.8737,14.0123,13.3602,13.5108,1404198935.6438
2013-01-24,14.1289,14.3034,13.8279,13.8367,1697836273.7384
2013-01-23,15.6274,15.8178,15.5037,15.7868,997419671.90848
2013-01-22,15.4967,15.5974,15.2545,15.5037,535637096.4835
2013-01-18,15.3113,15.4259,15.2465,15.3571,549983601.32281
2013-01-17,15.6732,15.6872,15.4189,15.4399,526566805.28554
2013-01-16,15.1927,15.6462,15.1279,15.5436,802724289.21812
2013-01-15,15.3053,15.3253,14.8467,14.9234,1018174273.3757
2013-01-14,15.4399,15.5864,15.3113,15.411,853153567.55353
2013-01-11,16.0081,16.1348,15.9424,15.9813,407615172.68304
2013-01-10,16.2325,16.2375,15.8347,16.0769,698449144.91433
2013-01-09,16.0531,16.1249,15.8486,15.8826,473706669.86317
2013-01-08,16.2534,16.3362,16.0101,16.1338,532763528.13881
2013-01-07,16.0331,16.2554,15.8247,16.0899,562506116.52174
2013-01-04,16.4927,16.5446,16.1497,16.1876,690677227.99273
2013-01-03,16.8177,16.8835,16.6173,16.6502,410089100.7462
2013-01-02,17.0091,17.045,16.6353,16.8635,651448352.39353
2012-12-31,15.6662,16.4438,15.6333,16.3442,766297029.15955
2012-12-28,15.6722,15.8008,15.6054,15.6512,411696850.81534
2012-12-27,15.7729,15.8566,15.4997,15.8198,528837224.49078
2012-12-26,15.9424,15.9553,15.6982,15.756,351382789.46241
2012-12-24,15.9833,16.1019,15.9334,15.9773,204360903.94635
2012-12-21,15.742,15.9613,15.6702,15.9513,693466331.485
2012-12-20,16.2784,16.2843,15.9394,16.0231,551945905.5694
2012-12-19,16.3232,16.391,16.1397,16.1657,522155790.66123
2012-12-18,16.1249,16.4288,15.9793,16.397,726844516.49377
2012-12-17,15.6304,15.9713,15.3941,15.9374,881597945.15728
2012-12-14,15.8098,15.9145,15.5286,15.6572,1173453014.4821
2012-12-13,16.3132,16.5136,16.1487,16.2684,726680752.49753
2012-12-12,16.8247,16.8317,16.4718,16.5565,566124683.36105
2012-12-11,16.5794,16.8795,16.5046,16.6293,687564273.69006
2012-12-10,16.1249,16.5406,16.0181,16.2724,732847706.82654
2012-12-07,16.9962,17.051,16.2784,16.377,915490278.66001
2012-12-06,16.2445,16.9932,15.9304,16.8077,1368304107.6785
2012-12-05,17.4737,17.4837,16.5495,16.5495,1213759907.2653
2012-12-04,17.8685,17.8695,17.5715,17.6861,648270553.90367
2012-12-03,18.2324,18.2613,17.9832,18.004,423288376.9337
2012-11-30,18.006,18.0709,17.8964,17.9782,454623539.23602
2012-11-29,18.1277,18.2503,17.9772,18.1008,598116723.18753
2012-11-28,17.7299,17.9922,17.5753,17.9044,605741679.21007
2012-11-27,18.1068,18.1337,17.8166,17.9622,619737095.41041
2012-11-26,17.6871,18.1207,17.6193,18.1068,732065526.26354
2012-11-23,17.4209,17.5675,17.2813,17.5525,317244397.71166
2012-11-21,17.3302,17.4269,17.0948,17.2524,433796493.47012
2012-11-20,17.5655,17.5665,17.032,17.2284,747154562.09394
2012-11-19,16.6093,17.4308,16.5834,17.375,956522576.35494
2012-11-16,16.1308,16.2784,15.5326,16.2075,1473149588.3401
2012-11-15,16.5096,16.5714,16.0511,16.1437,917991220.87154
2012-11-14,16.7549,16.8147,16.4688,16.4897,554500707.56522
2012-11-13,16.5535,16.9055,16.4748,16.6751,619808890.73558
2012-11-12,17.0191,17.0291,16.5456,16.6731,599598158.14016
2012-11-09,16.6004,17.041,16.392,16.8017,1081169725.6737
2012-11-08,17.2194,17.2684,16.4398,16.5176,1227133771.3639
2012-11-07,17.6233,17.6461,17.069,17.1388,921676416.32437
2012-11-06,18.046,18.0609,17.7359,17.8206,437755525.6436
2012-11-05,17.8406,17.9722,17.6581,17.8744,618171569.7431
2012-11-02,18.2195,18.2503,17.5724,17.6342,700137530.19016
2012-11-01,18.2903,18.4348,18.1666,18.2373,422213674.83066
2012-10-31,18.1885,18.4039,17.9702,18.2025,595742435.12349
2012-10-26,18.6332,18.7728,18.0679,18.4667,1189375770.6046
2012-10-25,18.9552,19.017,18.5135,18.6362,764803321.88756
2012-10-24,18.9991,19.1565,18.67,18.8595,651931734.32828
2012-10-23,19.2932,19.3809,18.703,18.7528,825511383.37066
2012-10-22,18.7248,19.4258,18.673,19.3858,638190941.42173
2012-10-19,19.2952,19.3171,18.6392,18.6462,868916280.99614
2012-10-18,19.5534,19.6301,19.2612,19.343,556525987.31644
2012-10-17,19.8395,19.9591,19.6899,19.7079,454503455.06744
2012-10-16,19.4258,19.8833,19.2932,19.8674,641970063.49966
2012-10-15,19.335,19.4178,19.0739,19.4078,504852144.33645
2012-10-12,19.2483,19.4258,19.1187,19.2533,537166001.79056
2012-10-11,19.7647,19.7877,19.2034,19.2034,637550956.26621
2012-10-10,19.5584,19.7189,19.4766,19.5942,595707159.85356
2012-10-09,19.5274,19.5813,19.0639,19.4408,979168618.57724
2012-10-08,19.7777,19.7987,19.4486,19.5125,744950845.72793
2012-10-05,20.337,20.3609,19.9133,19.9531,693496808.1627
2012-10-04,20.5234,20.6161,20.3469,20.3868,432827450.67055
2012-10-03,20.327,20.5423,20.2582,20.5303,495284128.58873
2012-10-02,20.2322,20.3719,19.8933,20.2174,733288258.51716
2012-10-01,20.5204,20.6929,20.0728,20.1605,634588176.63548
2012-09-28,20.7517,20.8245,20.3848,20.3958,624756393.78823
2012-09-27,20.31,20.8574,20.1904,20.8314,693500210.50903
2012-09-26,20.4457,20.5683,20.2134,20.336,673487347.62323
2012-09-25,21.0428,21.1814,20.5783,20.5951,605702061.73578
2012-09-24,20.999,21.2551,20.8803,21.1216,746725651.80411
2012-09-21,21.4755,21.5552,21.3827,21.4057,667146704.1161
2012-09-20,21.3768,21.4047,21.2073,21.3639,392778154.22197
2012-09-19,21.4107,21.5224,21.3897,21.4665,381547788.36977
2012-09-18,21.3987,21.4735,21.2941,21.4615,435863256.36906
2012-09-17,21.3827,21.3967,21.2382,21.3957,464944190.70269
2012-09-14,21.0956,21.3109,21.0308,21.1355,701060561.07033
2012-09-13,20.7118,20.957,20.6321,20.8793,698499830.0447
2012-09-12,20.3878,20.4815,20.0568,20.4785,831499191.9284
2012-09-11,20.334,20.4875,20.0728,20.1974,588331057.57998
2012-09-10,20.8036,20.8892,20.2412,20.2622,569518970.17861
2012-09-07,20.7308,20.8654,20.6639,20.8036,384815332.77143
2012-09-06,20.5833,20.7377,20.5095,20.6779,456995513.26322
2012-09-05,20.658,20.6809,20.4725,20.4925,392602602.37961
2012-09-04,20.3529,20.6441,20.316,20.6381,429378517.67733
2012-08-31,20.4008,20.4417,20.0957,20.338,395047231.34602
2012-08-30,20.5055,20.5323,20.2652,20.2961,353346201.07643
2012-08-29,20.648,20.7188,20.5653,20.5921,236595902.59568
2012-08-28,20.6391,20.6739,20.5055,20.6331,311917755.72082
2012-08-27,20.7886,20.8175,20.5951,20.661,498363039.36714
2012-08-24,20.1645,20.4685,20.0429,20.2762,505088186.12502
2012-08-23,20.3649,20.4815,20.2124,20.2582,490509232.42301
2012-08-22,20.01,20.4536,19.8145,20.4496,659910404.97525
2012-08-21,20.5105,20.6361,19.8833,20.0588,947542504.50849
2012-08-20,19.8733,20.335,19.8704,20.335,716205540.02032
2012-08-17,19.5663,19.8175,19.5314,19.8145,516947690.14772
2012-08-16,19.2991,19.4686,19.2772,19.4566,297437391.82435
2012-08-15,19.3011,19.3838,19.1915,19.2882,300646766.33494
2012-08-14,19.3191,19.5264,19.2682,19.3141,397100899.4244
2012-08-13,19.0599,19.2612,19.0559,19.2612,325295731.32224
2012-08-10,18.9163,19.0091,18.9163,19.0081,227753936.72098
2012-08-09,18.8894,19.0081,18.8874,18.9771,258968816.25078
2012-08-08,18.8575,18.9921,18.7877,18.8714,286435848.80832
2012-08-07,18.9591,19.0269,18.8146,18.9013,340733388.28808
2012-08-06,18.7927,19.0229,18.7308,18.9532,354457604.78679
2012-08-03,18.681,18.8136,18.6182,18.7438,404275068.63194
2012-08-02,18.3521,18.5933,18.2733,18.5026,389688174.78445
2012-08-01,18.7508,18.7658,18.357,18.4737,450864094.99718
2012-07-31,18.3639,18.6222,18.3491,18.5953,542033406.26836
2012-07-30,17.9912,18.2483,17.8954,18.1148,444585116.00807
2012-07-27,17.5056,17.8346,17.4029,17.8146,473887421.51783
2012-07-26,17.6491,17.6681,17.364,17.5016,477071527.18744
2012-07-25,17.4887,17.6801,17.3541,17.5046,1028915829.7885
2012-07-24,18.4906,18.5614,18.2214,18.2942,659226838.29098
2012-07-23,18.0948,18.4457,17.8924,18.3829,571942211.10531
2012-07-20,18.663,18.706,18.3789,18.3959,466035974.75087
2012-07-19,18.6102,18.7338,18.4477,18.703,511939382.1911
2012-07-18,18.4667,18.5205,18.3739,18.4557,296030296.93529
2012-07-17,18.5963,18.6162,18.362,18.4776,344520583.91718
2012-07-16,18.4208,18.6192,18.4178,18.4766,353471184.14225
2012-07-13,18.3561,18.4846,18.2653,18.4159,365443291.58503
2012-07-12,18.2733,18.3709,18.044,18.2324,501761428.66007
2012-07-11,18.4517,18.4996,18.1815,18.3999,550194399.34663
2012-07-10,18.8126,18.8714,18.4268,18.5155,599558276.86365
2012-07-09,18.4258,18.689,18.3899,18.688,444795381.41224
2012-07-06,18.4816,18.5235,18.3141,18.4447,491491827.43404
2012-07-05,18.2833,18.703,18.2553,18.5684,567947023.98688
2012-07-03,18.1108,18.2653,18.0838,18.2473,283561226.25786
2012-07-02,17.8007,18.0669,17.7678,18.04,469090688.94896
2012-06-29,17.5943,17.7788,17.4817,17.7788,493990000.22392
2012-06-28,17.4039,17.4747,17.2194,17.3242,331924539.11926
2012-06-27,17.5056,17.5575,17.4119,17.4897,238092109.4688
2012-06-26,17.3939,17.4897,17.2723,17.4149,324479277.53646
2012-06-25,17.5743,17.6501,17.365,17.376,335461143.71644
2012-06-22,17.6263,17.7229,17.5185,17.7209,333865846.51571
2012-06-21,17.8226,17.9084,17.5783,17.5843,382873345.30693
2012-06-20,17.9074,17.9402,17.6801,17.8316,421195703.24164
2012-06-19,17.7608,17.9622,17.7509,17.8834,423689962.12959
2012-06-18,17.382,17.8974,17.365,17.8326,516122419.55056
2012-06-15,17.383,17.4937,17.3401,17.4777,392848505.15483
2012-06-14,17.391,17.4607,17.2694,17.3999,405525391.78781
2012-06-13,17.4907,17.6093,17.365,17.4189,344549399.54373
2012-06-12,17.4887,17.5545,17.2524,17.5405,510808427.02596
2012-06-11,17.8924,17.9164,17.371,17.389,693256752.16718
2012-06-08,17.4029,17.6741,17.3222,17.6661,407325605.1259
2012-06-07,17.5743,17.5753,17.369,17.4059,445406916.05148
2012-06-06,17.2862,17.4697,17.2164,17.3979,431811495.21245
2012-06-05,17.0869,17.2454,16.9962,17.1358,455101104.48257
2012-06-04,17.0938,17.2773,16.6971,17.1796,653074935.73348
2012-06-01,17.3272,17.4338,17.064,17.0789,610884384.86183
2012-05-31,17.6791,17.703,17.3979,17.5863,576884624.68116
2012-05-30,17.3282,17.6561,17.2484,17.6313,620780838.36859
2012-05-29,17.38,17.4747,17.2106,17.4229,446131289.8276
2012-05-25,17.1896,17.2274,17.0011,17.1188,384839168.25367
2012-05-24,17.5325,17.5505,17.0859,17.2106,503390261.84164
2012-05-23,16.9712,17.4388,16.8417,17.37,689721244.90693
2012-05-22,17.3401,17.4707,16.8227,16.9543,814619038.41924
2012-05-21,16.2714,17.0948,16.2574,17.0879,750524551.02311
2012-05-18,16.2544,16.5446,15.8975,16.1467,858727563.73326
2012-05-17,16.6034,16.6681,16.1387,16.1387,723428628.98986
2012-05-16,16.8675,16.9523,16.4718,16.6253,664336009.96798
2012-05-15,17.0928,17.1467,16.7977,16.8407,558426673.18532
2012-05-14,17.1268,17.2773,16.9742,16.9932,419228695.6926
2012-05-11,17.2016,17.4887,17.1826,17.2534,467519136.95596
2012-05-10,17.4927,17.5325,17.3062,17.369,399751909.98456
2012-05-09,17.1616,17.4737,17.0739,17.3282,563747872.62572
2012-05-08,17.3401,17.3989,17.0091,17.2992,588823371.67688
2012-05-07,17.0938,17.4368,17.0859,17.3381,543566185.35535
2012-05-04,17.5675,17.6053,17.2066,17.2086,623478847.84956
2012-05-03,17.9782,18.005,17.6651,17.712,469167189.58268
2012-05-02,17.6631,17.8834,17.6213,17.8396,504347005.23951
2012-05-01,17.8067,18.1676,17.694,17.7219,716505686.74807
2012-04-30,18.2005,18.2185,17.7489,17.7778,593312593.12334
2012-04-27,18.4198,18.4537,18.2813,18.358,477155158.50514
2012-04-26,18.701,18.713,18.3321,18.5006,628372124.00154
2012-04-25,18.7418,18.8136,18.4477,18.5704,1061766021.2012
2012-04-24,17.1288,17.2833,16.8955,17.056,1256942969.3023
2012-04-23,17.371,17.5555,16.9433,17.4049,1133412677.2779
2012-04-20,18.004,18.1018,17.366,17.4438,1209044168.9951
2012-04-19,18.2723,18.4099,17.7957,17.8844,978511752.08662
2012-04-18,18.683,18.8824,18.3491,18.5205,1118891190.3288
2012-04-17,17.6233,18.5704,17.4109,18.5614,1202680408.1897
2012-04-16,18.5724,18.5793,17.6013,17.6601,1232075769.6769
2012-04-13,18.9991,19.018,18.3729,18.4238,1008165293.6838
2012-04-12,19.0269,19.2194,18.8894,18.9591,720157770.51029
2012-04-11,19.368,19.3888,18.9761,19.0639,816700994.51976
2012-04-10,19.4826,19.6042,19.0569,19.1327,1042548524.9765
2012-04-09,19.0619,19.4806,19.0359,19.369,639597828.67939
2012-04-05,19.0877,19.322,18.9771,19.2802,595966100.27546
2012-04-04,19.0071,19.0539,18.7837,19.0061,671484145.00722
2012-04-03,19.0977,19.2463,18.9512,19.1585,977864926.12865
2012-04-02,18.3201,18.8385,18.2773,18.8346,701182334.37547
2012-03-30,18.5335,18.5883,18.2045,18.2513,856929405.64506
2012-03-29,18.6561,18.7698,18.4856,18.5664,712324691.59884
2012-03-28,18.8256,18.9193,18.5803,18.8026,768330601.12689
2012-03-27,18.4537,18.7618,18.4497,18.707,711413765.52865
2012-03-26,18.2583,18.4836,18.1217,18.4776,698494962.24201
2012-03-23,18.2803,18.3211,18.0948,18.1467,504997637.77305
2012-03-22,18.1995,18.4019,18.1297,18.2453,732189563.45301
2012-03-21,18.3501,18.5604,18.3081,18.3431,755546601.77071
2012-03-20,18.2483,18.4766,17.7179,18.4477,958060710.72702
2012-03-19,18.2165,18.3201,17.9342,18.2991,1057269010.0667
2012-03-16,17.7997,17.9382,17.5943,17.8266,968407229.85567
2012-03-15,18.2543,18.2663,17.6123,17.8266,1360448387.9176
2012-03-14,17.5943,18.1058,17.5175,17.9492,1664487093.9326
2012-03-13,16.9722,17.2992,16.9164,17.2962,810459753.28884
2012-03-12,16.713,16.8047,16.6522,16.8047,477793962.0675
2012-03-09,16.5754,16.6761,16.5356,16.5994,490970108.92011
2012-03-08,16.2853,16.5316,16.1996,16.4996,604916889.07398
2012-03-07,16.3322,16.371,15.9334,16.1557,768236860.06609
2012-03-06,15.9513,16.2455,15.715,16.1417,949383321.31926
2012-03-05,16.6074,16.6672,16.0141,16.2305,948163334.41407
2012-03-02,16.5764,16.6462,16.5176,16.5994,505373552.90787
2012-03-01,16.6841,16.6901,16.401,16.5764,801071732.89593
2012-02-29,16.4798,16.6721,16.3072,16.5146,1116141623.0639
2012-02-28,16.0719,16.2993,16.0101,16.2993,703281899.0225
2012-02-27,15.8656,16.0889,15.717,16.0081,641458643.30228
2012-02-24,15.8158,15.9204,15.7888,15.9055,487003164.68655
2012-02-23,15.6802,15.7649,15.5107,15.72,666120288.85038
2012-02-22,15.6194,15.6932,15.4977,15.6184,566518167.92342
2012-02-21,15.4369,15.6732,15.3461,15.6732,709228910.51888
2012-02-17,15.3173,15.4589,15.2325,15.2853,628057378.88097
2012-02-16,14.9624,15.3701,14.8148,15.2883,1107617764.534
2012-02-15,15.6552,16.0211,15.1289,15.1518,1765267252.1987
2012-02-14,15.3581,15.5127,15.2823,15.5097,540803304.60482
2012-02-13,15.2146,15.3373,15.1338,15.3013,606428473.70993
2012-02-10,14.9474,15.1498,14.8746,15.0212,740120763.74555
2012-02-09,14.6343,15.1239,14.6283,15.0132,1036084156.2285
2012-02-08,14.3223,14.5147,14.2984,14.5117,477977433.99435
2012-02-07,14.1648,14.3004,14.1438,14.2724,370572672.71774
2012-02-06,13.9545,14.1558,13.9495,14.1249,292785792.59704
2012-02-03,13.9215,14.0033,13.8697,13.9933,336357494.46396
2012-02-02,13.8797,13.9185,13.8209,13.8557,219030916.55288
2012-02-01,13.9564,13.9734,13.8687,13.8887,316217702.59493
2012-01-31,13.8757,13.9505,13.7919,13.8976,459722627.24921
2012-01-30,13.5706,13.8189,13.5596,13.7899,444507062.65261
2012-01-27,13.5248,13.6543,13.5108,13.6165,351603860.72654
2012-01-26,13.6524,13.6623,13.4908,13.5367,380100174.26427
2012-01-25,13.8339,13.8349,13.5088,13.5975,1123916403.6938
2012-01-24,12.9405,12.9405,12.773,12.799,637557164.14399
2012-01-23,12.8678,13.0433,12.8578,13.0113,358641574.98296
2012-01-20,13.0133,13.0143,12.779,12.796,485087043.88097
2012-01-19,13.0961,13.1319,12.9834,13.0213,306761805.79404
2012-01-18,12.9963,13.0751,12.9764,13.0631,324377472.95499
2012-01-17,12.9136,12.9665,12.8777,12.9266,284833158.12447
2012-01-13,12.778,12.8,12.7452,12.781,265200498.41316
2012-01-12,12.8568,12.8757,12.7482,12.8298,249401471.54366
2012-01-11,12.8688,12.8737,12.766,12.8658,252356955.99017
2012-01-10,12.9645,12.9665,12.8328,12.8867,302897000.15767
2012-01-09,12.9525,13.0213,12.8289,12.8408,462009232.67574
2012-01-06,12.78,12.8717,12.763,12.8608,373428618.47322
2012-01-05,12.6314,12.7422,12.5627,12.7272,317897174.76656
2012-01-04,12.4849,12.6235,12.46,12.5866,305178592.33924
2012-01-03,12.4779,12.5577,12.452,12.5198,354490727.51096
